SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.1851076848,71,0,1.075584883,6500.0,21,0,2,0,0.0
0,0.1961885424,64,0,0.638951877,5158.400000000001,11,0,2,0,0.0
0,0.417303408,33,1,0.081383723,6500.0,7,0,0,1,0.0
0,0.011642057999999999,42,0,5.0,7020.0,5,0,1,0,0.0
0,0.1032313368,72,0,0.42927389,7930.0,12,0,2,0,0.0
1,1.0982954004,50,2,0.460296097,6760.0,8,4,1,2,1.0
0,0.18651111239999998,56,0,0.226142798,18825.3,8,0,2,0,1.0
0,0.0608461728,61,0,0.432412414,17550.0,15,0,3,0,0.0
0,0.823895154,35,1,0.193451893,31723.9,15,0,3,0,3.0
0,1.035293298,80,0,0.323147441,5103.8,5,0,0,0,0.0
0,0.14771630759999999,63,0,0.168193521,21710.0,9,0,2,0,0.0
0,0.6093821951999999,57,0,5.0,7020.0,25,0,1,0,0.0
0,0.2930594064,42,0,0.745106206,3120.0,6,0,1,0,0.0
0,0.141489342,55,0,0.644310171,6453.2,13,0,1,0,1.0
0,1.1534960699999999,65,1,0.071369064,4680.0,6,1,0,0,0.0
0,0.9024059519999998,50,0,0.222603834,16274.7,9,0,1,0,2.0
0,1.19999988,22,0,0.0,1066.0,1,0,0,0,0.0
0,0.1515262116,49,0,0.313940724,7104.5,6,0,1,0,0.0
1,1.143689886,37,0,0.952770209,1430.0,2,0,0,1,0.0
0,0.7481251872,47,0,0.171457136,5200.0,9,0,0,0,0.0
1,0.2764297104,62,1,1.916779738,2873.0,16,1,2,0,0.0
0,0.4231976808,39,0,0.164527027,7694.7,5,0,1,0,4.0
0,1.19999988,66,1,0.358101135,2518.1,4,1,0,0,0.0
0,0.0,53,0,0.229628014,11915.800000000001,9,0,1,0,2.0
0,0.365044998,28,0,0.296648738,6282.900000000001,10,0,0,0,0.0
0,0.004132806,36,0,0.091980636,6175.0,12,0,0,0,0.0
0,0.2736903756,44,0,0.337036523,9360.0,8,0,1,0,2.0
0,0.0193495164,56,0,0.085919184,9425.0,7,0,1,0,0.0
0,0.0575678688,31,0,0.523743405,4680.0,8,0,1,0,0.0
0,0.0682747644,59,0,0.438012655,5545.8,10,0,2,0,0.0
0,0.104131506,56,1,0.308019674,37265.8,7,0,3,0,2.0
0,0.058070802,51,0,0.120967742,5157.1,9,0,0,0,1.0
0,0.0751688592,54,0,0.19925638,7690.8,11,0,1,0,2.0
0,1.19999988,29,1,5.0,7020.0,1,2,0,0,0.0
0,0.0496404684,42,0,0.323815018,13520.0,14,0,2,0,5.0
0,0.3249034212,37,0,0.660918144,10702.9,14,0,4,0,3.0
0,0.0473568432,49,0,0.14797136,4901.0,3,0,1,0,0.0
0,0.016137374399999998,29,0,5.0,7020.0,10,0,0,0,0.0
0,0.1560994188,26,0,0.07803627,7095.400000000001,5,0,0,0,0.0
0,0.1430193888,84,0,0.093150685,5692.7,6,0,0,0,0.0
0,0.1366002324,54,0,0.290424945,9421.1,11,0,1,0,1.0
0,0.765272454,35,0,5.0,7020.0,11,0,5,0,0.0
0,0.0270623904,33,0,0.16789736,14082.9,11,0,2,0,0.0
0,0.0,73,0,0.0,7020.0,6,0,0,0,0.0
0,0.0896279592,53,0,0.201820377,13995.800000000001,8,0,1,0,2.0
0,0.8731263719999999,73,2,0.15713196,18746.0,15,0,1,0,0.0
0,0.2042408124,58,0,0.249680878,10182.9,4,0,1,0,0.0
0,0.0,30,0,0.014043109,11940.5,2,0,0,1,1.0
0,0.1507521768,62,0,0.44566616,11112.4,16,0,2,0,0.0
0,1.19999988,30,0,0.0,7020.0,0,0,0,0,0.0
0,0.0092446068,53,1,0.232553099,5996.900000000001,7,0,0,0,0.0
0,0.02480946,66,0,0.242678364,10075.0,16,0,1,0,0.0
0,0.35209580879999997,24,0,0.027630805,2210.0,3,0,0,0,0.0
0,0.22977708959999998,63,0,5.0,7020.0,15,0,2,0,0.0
0,0.42519287879999995,28,0,0.151539384,3250.0,4,0,0,0,1.0
0,0.0732403884,58,0,0.220879403,15165.800000000001,15,0,2,0,1.0
0,0.05953959959999999,51,0,5.0,0.0,5,0,1,0,2.0
0,0.1979802024,52,0,4.331114809,780.0,2,0,1,0,1.0
1,0.9935627076,33,2,5.0,7020.0,11,1,2,2,0.0
0,0.8366418012,48,0,0.539389427,8728.2,10,0,2,0,2.0
0,0.1835877612,65,0,5.0,7020.0,4,0,1,0,0.0
0,1.19999988,56,0,0.229245681,3083.6,4,0,0,0,0.0
0,0.174093264,43,0,5.0,7020.0,9,0,2,0,3.0
0,0.6513538931999999,30,0,0.198228426,9685.0,6,0,0,0,1.0
0,0.010361432399999999,61,0,0.152637147,8600.800000000001,7,0,1,0,0.0
0,0.0910558476,50,0,5.0,7020.0,4,0,1,0,0.0
0,0.0,22,0,5.0,7020.0,3,0,0,0,0.0
0,1.19999988,21,0,0.0,364.0,1,0,0,0,0.0
0,0.0109109472,48,0,0.224965914,8580.0,11,0,2,0,0.0
1,0.46263572639999995,61,0,5.0,7020.0,13,0,1,1,2.0
0,0.0470199372,72,0,5.0,7020.0,11,0,1,0,0.0
0,0.773398638,56,0,5.0,12350.0,8,0,0,0,0.0
0,0.18691256520000002,27,0,0.072219659,5632.900000000001,4,0,0,0,0.0
0,0.0,49,0,5.0,7020.0,12,0,1,0,0.0
0,0.0167990664,54,1,0.006357856,1430.0,5,0,0,0,0.0
0,0.0025358015999999996,46,0,5.0,7020.0,4,0,1,0,0.0
0,0.2881168884,33,0,0.45707756,9100.0,11,0,2,0,0.0
0,1.0908484932,39,0,5.0,7020.0,4,0,0,0,2.0
0,0.06419678999999999,43,0,0.226077392,13000.0,4,0,2,0,1.0
0,0.0228381636,61,0,0.237260274,2371.2000000000003,17,0,1,0,0.0
0,0.131751216,41,1,0.262924569,39000.0,6,0,2,0,3.0
0,1.0877797224,78,0,0.136822773,5661.5,7,0,0,0,1.0
0,0.6154726752,59,0,0.162610183,9880.0,7,0,0,0,0.0
0,0.689529708,64,0,0.478473354,11170.9,9,0,2,0,0.0
0,0.4300220604,37,0,0.467948718,5068.7,23,0,0,0,2.0
0,0.1040647116,59,0,0.390983815,15340.0,21,0,2,0,0.0
0,0.023669408399999998,82,0,0.047069682,8450.0,2,0,0,0,0.0
0,0.749085594,62,1,0.384381724,10270.0,17,0,2,0,0.0
0,0.0896364516,35,0,0.556218207,7410.0,24,0,2,0,2.0
0,0.087636072,79,0,5.0,7020.0,2,0,0,0,0.0
0,0.2420784828,52,0,0.41301567,8128.900000000001,11,0,1,0,0.0
0,1.019758722,61,0,0.812801403,2964.0,7,0,2,0,3.0
0,0.3239501616,44,0,0.175830638,4420.0,6,0,0,0,2.0
0,0.8219536824,43,0,5.0,7020.0,11,0,1,0,1.0
0,0.018892998,53,0,0.500399893,4875.0,9,0,1,0,1.0
0,0.1149034524,62,0,0.05589688,10790.0,18,0,0,0,0.0
0,0.003449856,50,0,0.277460929,17550.0,11,0,3,0,0.0
1,1.1892107892,25,3,0.039745032,10400.0,4,2,0,0,0.0
0,0.2498664336,36,0,0.438230808,7670.0,8,0,1,0,0.0
0,0.38403199920000003,48,0,0.219241556,10660.0,10,0,1,1,3.0
0,0.2175369984,31,0,0.098906958,4875.0,8,0,0,0,0.0
0,1.1073231695999999,45,0,5.0,7020.0,4,0,0,1,0.0
0,0.0839910648,44,0,5.0,7020.0,4,0,1,0,2.0
0,0.1055396916,22,0,4.0,7020.0,2,0,0,0,0.0
0,0.6550736220000001,43,0,0.728013331,7020.0,14,0,2,0,4.0
0,0.0009525804,55,0,5.0,7020.0,16,0,1,0,0.0
0,0.05863615319999999,32,0,1.478550604,3120.0,3,0,1,0,0.0
0,1.19999988,45,2,0.396189062,5252.0,3,2,1,3,2.0
0,0.2812226316,56,1,0.841562836,8450.0,13,0,2,0,0.0
0,1.0723656743999999,61,0,5.0,7020.0,4,0,1,0,0.0
1,1.19999988,47,0,0.022325709,9490.0,2,1,0,0,1.0
0,0.37605379559999996,57,0,5.0,7020.0,11,0,1,0,0.0
0,0.5006237003999999,42,0,0.454432911,13650.0,15,0,1,0,2.0
0,0.10489194719999999,32,0,0.225993884,4249.7,8,0,0,0,0.0
1,0.7149872232,62,4,5.0,7020.0,9,7,1,2,0.0
0,0.1258674132,32,0,0.256088825,10887.5,13,0,3,0,0.0
0,0.0512854356,62,0,5.0,7020.0,11,0,1,0,0.0
0,0.0214109256,36,0,0.089114833,6519.5,4,0,0,0,0.0
0,0.1375929444,61,0,5.0,7020.0,5,0,1,0,0.0
0,1.3216718879999998,55,1,0.529044347,2080.0,3,0,0,0,1.0
0,0.0988956132,41,0,0.38324934,16250.0,12,0,2,0,2.0
0,0.2369723664,35,0,0.098272138,10832.9,7,1,2,0,1.0
0,0.01194774,59,0,0.336575549,15502.5,17,0,2,0,0.0
1,1.0743096552,45,1,0.265206813,8547.5,4,1,1,0,4.0
0,0.0139997976,70,0,0.835459601,3972.8,15,0,1,0,0.0
0,1.1486349852,33,0,5.0,7020.0,4,0,0,0,4.0
0,0.4125764604,63,1,0.513258948,8970.0,12,0,2,0,0.0
0,0.0,59,0,5.0,7020.0,5,0,2,1,0.0
0,1.19999988,34,1,0.137904067,4985.5,2,1,0,0,0.0
0,0.6718361375999999,78,0,0.033983008,2600.0,2,1,0,0,1.0
0,1.1822556203999999,60,0,0.569945625,5258.5,3,1,1,0,0.0
0,0.0724047348,61,0,5.0,7020.0,4,0,1,0,0.0
0,0.0038926703999999997,75,0,5.0,7020.0,21,0,1,0,0.0
0,0.219761322,68,0,5.0,7020.0,19,0,0,0,0.0
0,0.8845662048,36,0,0.665497508,7040.8,9,0,2,0,1.0
0,0.10382612279999999,69,0,5.0,7020.0,6,0,0,0,0.0
0,1.0302828624,39,0,0.147931797,8232.9,5,0,0,2,0.0
0,0.0956368116,58,0,0.179256431,14300.0,10,0,1,0,1.0
1,0.9979752527999999,49,1,0.310229923,3900.0,3,2,0,0,0.0
0,0.079051074,35,0,0.006449532,4030.0,2,0,0,0,0.0
0,0.33446553479999996,35,0,0.001919846,5415.8,2,0,0,0,0.0
0,0.07341366839999999,66,0,0.239278614,9153.300000000001,12,0,1,0,0.0
0,0.3147319872,59,0,0.339124392,11222.9,9,1,1,0,2.0
0,0.29509494599999997,59,0,0.166034432,8908.9,8,0,0,0,0.0
0,0.09837987000000001,62,0,0.10768878,17007.9,9,0,1,0,1.0
0,0.058439026799999995,62,0,0.015315933,195390.0,6,0,1,0,0.0
0,0.5095277388,31,2,0.208546707,7360.6,10,0,0,0,3.0
0,0.0516455244,62,0,0.378848243,3588.0,14,0,1,0,0.0
0,0.07148435759999999,46,0,0.240126646,7800.0,9,0,2,0,3.0
0,0.5189459879999999,49,1,0.330625508,4799.6,10,0,0,0,2.0
0,0.030455692799999996,37,0,5.0,7020.0,4,0,0,0,0.0
0,0.6726491891999999,40,0,0.638144742,3250.0,12,0,0,0,1.0
0,0.0069590652000000005,57,0,0.596172381,9440.6,11,0,3,0,0.0
0,0.4533607476,40,0,0.181248368,4976.400000000001,3,0,0,0,4.0
0,0.221676432,45,0,5.0,0.0,4,0,1,0,1.0
0,0.0419540016,35,1,5.0,7020.0,5,0,1,0,0.0
0,1.152484752,52,0,5.0,7020.0,3,0,0,0,0.0
0,0.10345924199999999,52,0,0.338523355,2587.0,8,0,1,0,0.0
0,0.7422997835999999,64,0,0.139547803,23400.0,9,0,1,0,1.0
0,1.4800773696,51,1,0.179546328,3380.0,3,1,0,0,0.0
0,0.0229996092,64,0,5.0,7020.0,10,0,0,0,0.0
0,0.0009886272,66,0,0.278417735,5980.0,16,0,1,0,0.0
0,0.46902617999999996,51,0,0.385310517,6760.0,7,0,1,0,4.0
0,0.732229374,58,0,0.053095086,10184.2,6,0,0,0,0.0
0,1.19999988,56,0,0.343131374,2165.8,1,0,0,0,0.0
0,0.134174868,72,0,0.275939608,8092.5,6,0,1,0,0.0
0,0.4674640056,49,0,5.0,7020.0,5,0,1,0,0.0
0,1.19999988,49,0,0.571113561,1177.8,2,0,1,0,0.0
0,0.5702343288,70,2,0.992254924,5873.400000000001,16,0,2,0,0.0
0,0.0,29,0,0.515296941,2165.8,2,0,1,0,0.0
0,1.076149008,29,2,0.071428571,3019.9,2,0,0,1,0.0
0,0.9610798655999999,28,1,0.263459701,4079.4,2,0,0,0,1.0
0,1.1305692576,32,1,0.474603386,9750.0,10,1,1,0,3.0
0,0.4779728364,65,0,0.4334509,7001.8,16,0,0,0,0.0
0,0.018165479999999998,74,0,5.0,7020.0,10,0,0,0,0.0
0,0.6266472876,74,0,0.293437106,12359.1,9,0,1,0,0.0
0,0.0889218816,80,0,0.009958176,6526.0,4,0,0,0,1.0
0,0.1919040036,81,0,0.329291045,4179.5,8,0,1,0,0.0
0,0.1131861912,38,0,0.016393443,3250.0,2,1,0,0,1.0
0,0.0341353848,59,0,5.0,7020.0,20,0,2,0,0.0
0,0.0842415168,76,0,0.443599218,5980.0,10,0,1,0,0.0
0,1.1190536544,58,3,0.739031239,7406.1,13,0,2,0,1.0
0,0.0434035452,60,0,0.23425225,9100.0,10,0,1,0,1.0
0,0.056637482399999994,84,0,0.006180694,7150.0,6,0,0,0,0.0
1,0.8373147984,41,0,0.527148462,10270.0,17,0,1,0,3.0
0,0.17062590960000001,54,0,0.461529228,10829.0,6,0,2,0,1.0
0,0.9439629816,64,1,0.059881129,17496.7,5,0,0,0,2.0
0,0.0,40,0,0.302405993,9022.0,7,0,1,0,0.0
0,0.0308539116,55,0,0.540702656,4550.0,8,0,1,0,2.0
0,0.167519334,49,0,0.185343904,18200.0,10,0,2,0,1.0
0,0.0541441404,30,0,0.043037623,9362.6,3,0,1,0,0.0
0,0.0692404776,39,0,0.05482805,10621.0,6,0,0,0,1.0
0,0.09983500799999999,50,0,5.0,7020.0,4,0,1,0,0.0
0,0.1469440212,44,0,0.28484401,14082.9,13,0,1,0,2.0
0,0.7938096251999999,45,2,0.730763078,8125.0,9,0,2,0,3.0
0,0.16873900919999998,38,0,0.992730577,2860.0,7,0,2,0,0.0
0,0.023753774399999997,60,0,5.0,7020.0,9,0,0,0,0.0
0,2.0,58,0,0.402559744,13000.0,7,0,1,0,0.0
0,0.109677258,43,0,0.019190141,7382.7,2,0,0,0,3.0
0,0.0526946112,23,0,5.0,7020.0,3,0,0,0,0.0
0,0.0588122436,62,0,5.0,7020.0,10,0,0,0,0.0
0,0.0,43,0,5.0,7020.0,6,0,1,0,0.0
0,0.080635968,55,0,0.258944154,5957.900000000001,4,0,1,0,0.0
0,0.10521371519999999,60,0,5.0,7020.0,7,0,2,0,0.0
0,0.87568803,51,2,0.360662762,9100.0,13,0,0,0,1.0
1,0.48343980839999995,75,0,5.0,7020.0,4,0,0,0,0.0
0,0.014709084,75,0,0.002768379,4225.0,9,0,0,0,0.0
0,0.0143766468,69,0,0.007197121,3250.0,8,0,0,0,0.0
0,0.0230442024,80,0,0.111955218,6501.3,8,0,1,0,0.0
0,0.0972580392,80,0,5.0,7020.0,6,0,0,0,0.0
0,0.32170863839999997,71,0,0.449268941,2932.8,13,0,0,0,0.0
0,0.0,34,0,5.0,7020.0,4,0,1,0,0.0
0,0.7342388136,72,0,0.04578345,9880.0,3,0,1,0,0.0
0,0.4803054408,51,0,0.336793835,20410.0,6,0,3,0,3.0
0,0.0630859164,57,0,0.59544292,5590.0,4,0,2,0,0.0
0,0.0,35,0,0.006296852,4334.2,4,0,0,0,0.0
0,0.0,52,0,0.309083174,6110.0,6,0,0,0,0.0
0,0.1550699328,58,1,0.704565896,24570.0,11,0,5,0,1.0
0,0.608640666,57,0,0.953157449,16900.0,14,0,3,0,2.0
0,0.2423323704,46,0,0.394460554,13000.0,15,0,2,0,3.0
0,1.1890856256,54,0,0.451269576,8548.800000000001,12,0,1,0,2.0
0,0.0543559872,70,0,5.0,7020.0,3,0,0,0,0.0
0,0.3904910148,46,6,0.271792705,9230.0,13,0,1,1,0.0
0,0.7995338724,73,0,0.240515933,3425.5,3,0,0,0,0.0
1,1.19999988,36,1,0.299729223,6240.0,5,2,1,0,3.0
0,0.04136362799999999,56,0,0.221986126,20800.0,18,0,2,0,1.0
0,0.1869597528,39,0,0.428929957,5696.6,10,0,1,0,2.0
0,0.024091510799999997,24,0,0.640682095,1066.0,6,0,0,0,0.0
0,0.0004545288,37,0,0.21496929,9100.0,7,0,1,0,2.0
0,0.9773526107999999,61,0,5.0,0.0,9,0,0,0,2.0
0,0.3558610992,43,1,0.502199707,9750.0,10,0,1,0,3.0
0,0.2329717488,54,0,0.453626635,6558.5,12,0,2,0,0.0
0,0.0679408344,67,0,0.329105691,3996.2000000000003,9,0,0,0,0.0
0,0.0367875204,78,0,0.197267577,3900.0,5,0,0,0,0.0
0,1.19999988,61,1,0.674706544,8083.400000000001,5,0,1,0,0.0
0,0.015797134799999998,59,0,0.180251,9425.0,13,0,1,1,1.0
0,0.055412414400000005,50,0,0.197600229,13650.0,15,0,2,0,0.0
0,1.061679474,52,1,0.465785511,7768.8,5,0,1,0,1.0
0,0.26508239879999995,40,0,0.163870046,3640.0,11,1,0,0,0.0
0,0.096,62,0,1.488139825,1040.0,4,1,1,1,0.0
1,0.9967606475999999,32,0,0.029757619,5415.8,1,3,0,0,0.0
0,1.19999988,41,0,5.0,7020.0,3,0,1,0,0.0
0,1.19999988,25,0,5.0,0.0,1,0,0,0,0.0
0,1.0322523084,56,0,0.891948414,7458.1,14,0,2,0,1.0
0,0.7705162104,72,0,4.127189324,3116.1,22,0,9,0,0.0
0,0.213246438,65,0,5.0,7020.0,20,0,2,0,1.0
0,0.45306224519999994,34,0,0.199520192,3250.0,3,0,0,0,4.0
0,0.0426047232,64,0,0.098535286,975.0,5,0,0,0,0.0
0,0.012608299199999999,80,0,0.014992504,2600.0,5,0,0,0,0.0
1,1.19999988,51,1,5.0,7020.0,4,0,1,1,0.0
0,0.0,67,0,0.010143457,8970.0,7,0,0,0,0.0
1,0.8017104359999999,58,1,0.52001536,27082.9,26,0,3,0,0.0
0,0.39821197559999993,44,0,0.885978428,5060.900000000001,5,0,1,0,1.0
0,0.039634326000000004,59,0,0.501462599,3109.6,10,0,1,0,0.0
0,0.7335867864,43,0,0.360931126,5415.8,8,0,1,0,1.0
0,0.4246478508,26,0,0.240939765,5200.0,11,0,0,0,0.0
0,0.1400064996,68,0,0.02044094,8902.4,1,0,0,0,0.0
0,0.2584269384,42,0,0.449140633,12025.0,13,0,3,0,2.0
0,0.0957203796,83,0,0.254372814,2600.0,5,0,1,0,0.0
0,0.774335472,26,0,0.15516815,10513.1,14,0,0,0,1.0
0,1.19999988,42,0,5.0,7020.0,3,0,1,0,0.0
1,0.07588505520000001,38,0,0.491358377,9100.0,6,0,1,1,1.0
0,0.6727311384,56,0,1.338032682,4056.0,22,0,1,0,1.0
0,0.27299203439999997,50,0,5.0,7020.0,14,0,2,0,1.0
0,0.078965922,76,0,0.012886598,8573.5,5,0,0,0,0.0
0,0.1357982952,46,0,0.916929548,1235.0,5,0,0,0,1.0
0,0.022050654,52,0,0.228692827,5200.0,9,0,1,0,3.0
0,0.4982953548,48,0,0.352529494,6500.0,10,0,0,0,1.0
0,0.0389592804,60,0,0.13813009,12610.0,16,0,0,0,3.0
0,0.16959641039999998,61,1,5.0,7020.0,11,0,1,0,1.0
0,0.290927268,41,0,0.493002799,3250.0,12,0,0,0,2.0
0,0.020514090000000002,65,0,5.0,7020.0,8,0,1,0,2.0
0,0.9586565376,42,3,0.09700039,6672.900000000001,6,0,0,0,1.0
0,0.0,52,0,0.473905219,6500.0,5,0,1,0,0.0
0,0.45158523479999996,60,0,0.508070344,5395.0,10,0,1,0,0.0
0,0.3733012764,40,1,0.490695631,16276.0,15,0,4,0,0.0
0,0.11999799,70,0,0.531339402,4997.2,7,0,1,0,0.0
0,0.05600969399999999,72,0,0.336442372,1950.0,14,0,0,0,0.0
0,0.6473158092,34,0,0.778648384,5307.900000000001,8,0,2,0,2.0
0,0.1184095452,36,0,0.58145434,4611.1,8,0,1,0,2.0
0,0.1114604748,48,0,0.427051672,7697.3,13,0,2,0,3.0
0,0.249101796,36,1,5.0,7020.0,4,5,1,0,0.0
0,1.012046166,45,0,0.185965468,8205.6,3,0,1,0,0.0
0,0.0050685287999999995,80,0,1.0,7020.0,3,0,0,0,0.0
1,0.23906334599999998,61,0,3.537089872,1821.3,12,0,4,0,0.0
0,0.0337990872,70,0,0.254032258,8381.1,9,0,1,0,1.0
0,0.5231359368,52,0,0.406299475,15600.0,14,0,2,0,0.0
0,0.09348527999999999,52,0,0.232400883,18262.4,12,0,2,0,0.0
0,1.19999988,30,0,5.0,7020.0,5,0,0,0,0.0
0,0.5976752904,44,0,0.231892697,8721.7,5,0,1,0,1.0
0,0.20623707,64,2,1.152974504,7800.0,16,0,3,0,0.0
0,0.9909809016,47,0,1.319670082,5200.0,10,0,3,0,2.0
0,0.4597985052,40,0,0.319516767,6240.0,6,0,1,0,1.0
0,0.0068654616,57,0,0.001333156,9750.0,3,0,0,0,0.0
0,0.730062822,43,1,0.629753236,12853.1,12,0,3,0,1.0
0,1.0976569824,47,0,0.183886839,6340.1,7,0,0,1,2.0
0,0.9548035199999999,38,0,5.0,7020.0,5,0,1,0,0.0
0,0.015508146,43,0,0.367477366,7321.6,14,0,2,0,2.0
0,1.1122376316,58,1,0.690136222,15840.5,21,0,3,0,2.0
0,1.0203592812,54,0,0.2921875,4990.7,4,0,1,0,0.0
0,0.19967001599999998,53,0,5.0,0.0,6,0,2,0,3.0
0,0.09200984039999999,48,0,0.347121297,6975.8,7,0,1,0,3.0
0,0.1277954364,53,0,0.975394079,3380.0,10,0,1,0,0.0
0,0.0,70,1,0.291852139,6715.8,8,0,2,0,0.0
0,0.0335911464,90,0,0.009996002,3250.0,5,0,0,0,0.0
0,0.0984251232,46,0,0.231161075,14800.5,15,0,2,0,1.0
0,0.11181364440000001,49,1,0.275632648,10940.800000000001,7,0,2,0,0.0
0,0.025802527199999998,76,0,0.247729356,15600.0,9,0,1,0,1.0
0,0.34601580719999997,48,0,0.210754361,11700.0,15,0,0,0,3.0
1,0.823265154,45,4,1.929207921,2624.7000000000003,15,1,2,1,0.0
0,0.0233165436,76,0,0.202359921,39000.0,13,0,2,0,1.0
0,0.047462780399999994,68,0,5.0,7020.0,9,0,2,0,0.0
0,0.2060731308,42,0,0.422524565,10318.1,5,0,1,0,4.0
0,0.05496619319999999,39,0,5.0,7020.0,3,0,0,0,0.0
0,0.569284914,39,0,0.199954034,5655.0,10,0,1,0,2.0
0,0.3353402424,50,0,0.573025953,9415.9,19,0,2,0,0.0
0,0.12473376359999999,84,0,0.022134952,3640.0,3,0,0,0,0.0
0,0.9461851452,46,1,5.0,7020.0,10,0,1,0,2.0
0,0.0408589788,65,0,0.232794522,18415.8,5,0,2,0,1.0
0,0.5830679424,40,0,0.484263606,7475.0,9,0,1,0,5.0
0,0.2837018112,30,0,0.431602553,7534.8,9,0,1,0,1.0
0,0.6927236316,39,1,0.653443852,6585.8,13,0,1,0,2.0
0,0.004862523599999999,74,0,0.003237992,2407.6,5,0,0,0,1.0
0,0.11459427,46,0,0.823578421,6240.0,6,0,2,0,0.0
0,0.209013186,42,0,0.257285595,1560.0,7,0,0,0,0.0
0,0.017958861599999997,74,0,0.208184719,6923.8,15,0,1,0,1.0
0,0.0746825988,57,0,0.253926702,5957.900000000001,7,0,1,0,1.0
0,0.291563766,55,0,0.544352044,7502.3,18,0,1,0,0.0
0,0.7359197676,44,3,0.252778597,13215.800000000001,19,0,1,0,0.0
0,0.3929046564,41,0,0.435112977,6500.0,4,0,1,0,0.0
0,0.08850151799999999,52,0,0.1398555,17631.9,5,0,2,0,1.0
0,0.5125801595999999,68,0,5.0,7020.0,13,0,0,0,0.0
0,0.6523425144,36,0,5.0,7020.0,13,0,1,0,0.0
0,0.586093128,58,1,1.119093966,7345.0,20,0,1,1,0.0
0,0.6502904028,42,0,0.590578861,16640.0,9,0,4,0,2.0
0,0.3753312684,56,0,0.678722711,3988.4,18,0,2,0,1.0
0,0.0,83,0,0.0,7020.0,3,0,0,0,0.0
0,0.0313604664,39,0,0.186499795,12671.1,13,0,1,0,0.0
0,0.27278748119999996,58,0,0.223166844,2445.3,7,0,0,0,0.0
0,0.18534794999999998,73,0,2.02502317,2804.1,13,0,3,0,1.0
0,0.011082991200000001,67,0,0.679321486,3217.5,12,0,1,0,1.0
0,0.17604071999999998,50,0,5.0,7020.0,11,0,1,0,0.0
0,0.0,43,0,0.0,1732.9,1,0,0,0,2.0
0,0.0,61,0,0.081972676,3900.0,6,0,0,0,0.0
0,0.6655517183999999,34,0,0.268865567,2600.0,7,0,0,0,0.0
0,0.0355401312,82,0,5.0,7020.0,3,0,0,0,0.0
0,0.0,70,0,5.0,7020.0,11,0,1,0,0.0
0,0.0159986664,96,0,4.0,7020.0,2,0,0,0,0.0
0,0.0,58,0,0.264157341,3832.4,10,0,0,0,0.0
0,0.0196047552,73,0,0.00390439,13650.0,13,0,0,0,0.0
0,1.2258481416,54,0,0.519675203,2080.0,5,0,0,0,1.0
0,1.0343926344,53,0,2.770694577,1365.0,7,0,1,0,3.0
0,1.0943825136,47,0,0.45345246,11784.5,12,0,2,0,2.0
0,1.19999988,40,0,5.0,7020.0,1,0,0,0,0.0
0,0.07035231,51,0,5.0,0.0,4,0,0,0,0.0
0,0.1420571724,66,0,0.475131217,5200.0,10,0,2,0,0.0
0,0.0182771688,57,0,0.456644247,7150.0,14,0,1,0,0.0
0,0.007958412,46,0,0.925009035,7192.900000000001,8,0,1,0,4.0
0,0.10933021799999999,36,1,0.152551289,2470.0,8,0,0,0,0.0
0,0.0898532292,43,0,0.04532008,10985.0,9,0,1,0,0.0
0,0.07577120159999999,77,0,5.0,7020.0,6,0,2,0,0.0
0,0.191195448,70,0,5.0,7020.0,3,0,1,0,0.0
0,0.0619241412,60,0,5.0,7020.0,17,0,0,0,0.0
0,0.08283131279999999,70,0,0.013028199,15165.800000000001,5,0,0,0,0.0
0,0.007190912399999999,76,0,0.272109806,9185.800000000001,11,0,1,0,0.0
0,0.0,52,0,0.576842105,1851.2,9,0,0,0,0.0
0,0.1226222256,63,0,5.0,7020.0,6,0,2,0,0.0
0,0.6219132984,43,0,5.0,7020.0,4,0,0,0,0.0
0,0.0116805684,46,0,0.327856747,14082.9,11,0,2,0,1.0
1,1.19999988,49,0,0.0,9750.0,2,0,0,0,1.0
0,0.010845097199999999,66,0,0.43739089,8190.0,7,0,1,0,0.0
0,0.1371004692,53,0,5.0,7020.0,6,0,1,0,0.0
0,0.06106202039999999,44,1,5.0,7020.0,13,0,6,0,0.0
0,1.19999988,39,0,5.0,7020.0,3,0,2,0,0.0
0,1.4029988459999998,56,0,0.019144863,6110.0,6,0,0,0,1.0
0,0.017525870399999997,72,0,0.455065634,3861.0,12,0,3,0,0.0
0,0.0047310132,63,0,0.117919487,3647.8,8,0,0,0,0.0
0,0.064806366,66,0,5.0,7020.0,13,0,0,0,0.0
0,0.06715912439999999,41,0,0.180935149,13650.0,18,0,1,0,2.0
0,0.0779971116,35,0,0.472793781,8528.0,6,0,2,0,0.0
0,0.16757356559999997,45,0,0.205117287,33582.9,8,0,2,0,4.0
0,0.061754027999999996,57,0,5.0,7020.0,6,0,2,0,0.0
0,0.98385441,45,0,0.257971337,11700.0,6,0,2,0,2.0
0,0.16942221,38,0,0.368482292,17875.0,11,0,2,0,2.0
0,0.08504579159999999,68,1,0.006772244,12476.1,8,0,0,0,0.0
